video_id,country,date,views,likes,comments,dislikes,shares,subscribersLost,subscribersGained,estimatedMinutesWatched,averageViewDuration,averageViewPercentage,annotationImpressions,annotationClicks,annotationClickThroughRate,cardImpressions,cardClicks,cardClickRate
J-BFIpS3IqQ, UY,nan,,,,,,,,,,,,,,,,
uie7921T8e8, UY,nan,,,,,,,,,,,,,,,,
_68Z9O8x3ug, UY,nan,,,,,,,,,,,,,,,,
heRtBQTUnbs, UY,nan,,,,,,,,,,,,,,,,
9v3Mgozs9Ww, UY,nan,,,,,,,,,,,,,,,,
Ny8dQJmCEYg, UY,nan,,,,,,,,,,,,,,,,
F0-wOJaETvM, UY,nan,,,,,,,,,,,,,,,,
3Xx5WNy8Soo, UY,nan,,,,,,,,,,,,,,,,
GoQ9zskHmEI, UY,nan,,,,,,,,,,,,,,,,
7M-mu04Qv3A, UY,nan,,,,,,,,,,,,,,,,
JETtmJtLu8M, UY,nan,,,,,,,,,,,,,,,,
MfYLNvVjqCc, UY,nan,,,,,,,,,,,,,,,,
H_BFLyBoD_c, UY,nan,,,,,,,,,,,,,,,,
8DGFc7Lo1qk, UY,nan,,,,,,,,,,,,,,,,
TOP-GMW8sVk, UY,nan,,,,,,,,,,,,,,,,
HysKO5gRp1s, UY,nan,,,,,,,,,,,,,,,,
jHUE2EtISQk, UY,nan,,,,,,,,,,,,,,,,
EU5S2DCaVaA, UY,nan,,,,,,,,,,,,,,,,
VOeGcJwwRcQ, UY,nan,,,,,,,,,,,,,,,,
FEH1Hf648lM, UY,nan,,,,,,,,,,,,,,,,
zNMEiJ8LD9E, UY,nan,,,,,,,,,,,,,,,,
4lbHgPlJ6ow, UY,nan,,,,,,,,,,,,,,,,
4podMOggZhE, UY,nan,,,,,,,,,,,,,,,,
X-r2R7SaMpo, UY,nan,,,,,,,,,,,,,,,,
7lqwa6dGcuo, UY,nan,,,,,,,,,,,,,,,,
ZZM59xtHBXM, UY,nan,,,,,,,,,,,,,,,,
pPYKsN1g49c, UY,nan,,,,,,,,,,,,,,,,
k0UZwGPugNc, UY,nan,,,,,,,,,,,,,,,,
PPLdl7mIMcQ, UY,nan,,,,,,,,,,,,,,,,
h3b6jrQ_nRM, UY,nan,,,,,,,,,,,,,,,,
IUhOD0elA4o, UY,nan,,,,,,,,,,,,,,,,
7ktuzeAd7O0, UY,nan,,,,,,,,,,,,,,,,
g0sruJ3lmFg, UY,nan,,,,,,,,,,,,,,,,
S1J8N6UKjJw, UY,nan,,,,,,,,,,,,,,,,
Ezz3eD6zl0g, UY,nan,,,,,,,,,,,,,,,,
XaRsgGR_c7Y, UY,nan,,,,,,,,,,,,,,,,
mlIJLqGqCiU, UY,nan,,,,,,,,,,,,,,,,
c8ylwZj_PKU, UY,nan,,,,,,,,,,,,,,,,
JcQsX7f5k3k, UY,nan,,,,,,,,,,,,,,,,
fojHrYjXEEc, UY,nan,,,,,,,,,,,,,,,,
LcEDF8B7ujs, UY,nan,,,,,,,,,,,,,,,,
IbxvZXOhpCE, UY,nan,,,,,,,,,,,,,,,,
PWSkHW17H_A, UY,nan,,,,,,,,,,,,,,,,
KIzpWpFtUbo, UY,nan,,,,,,,,,,,,,,,,
1XUfJnEKYC8, UY,nan,,,,,,,,,,,,,,,,
K5f4fL9r2Zo, UY,nan,,,,,,,,,,,,,,,,
pjy1Vh2webM, UY,nan,,,,,,,,,,,,,,,,
ffwAULja2no, UY,nan,,,,,,,,,,,,,,,,
tRrS33VHhpU, UY,nan,,,,,,,,,,,,,,,,
FtR1RggbDe8, UY,nan,,,,,,,,,,,,,,,,
KALUmauz_nU, UY,nan,,,,,,,,,,,,,,,,
vH1zCAwpg4M, UY,nan,,,,,,,,,,,,,,,,
2M7wjqmZVYA, UY,nan,,,,,,,,,,,,,,,,
qdQPkeinXdM, UY,nan,,,,,,,,,,,,,,,,
Co7XtwxxLac, UY,nan,,,,,,,,,,,,,,,,
e_WXzMKOUW4, UY,nan,,,,,,,,,,,,,,,,
wCPxpJnQE6Q, UY,nan,,,,,,,,,,,,,,,,
kQNBhdw2bJc, UY,nan,,,,,,,,,,,,,,,,
yLc9gutz8KQ, UY,nan,,,,,,,,,,,,,,,,
Z6fDggp0bvA, UY,nan,,,,,,,,,,,,,,,,
AjDkYLJw8yw, UY,nan,,,,,,,,,,,,,,,,
vBDX3bljsGw, UY,nan,,,,,,,,,,,,,,,,
vyyi1En0QOA, UY,nan,,,,,,,,,,,,,,,,
1hdC-uJc9p0, UY,nan,,,,,,,,,,,,,,,,
xWuYCOg1mQY, UY,nan,,,,,,,,,,,,,,,,
1azOc4CfzQs, UY,nan,,,,,,,,,,,,,,,,
IsH_2SY7sEw, UY,nan,,,,,,,,,,,,,,,,
rTPwC47p3jo, UY,nan,,,,,,,,,,,,,,,,
bSQSDuC3shQ, UY,nan,,,,,,,,,,,,,,,,
XUYYSUHle00, UY,nan,,,,,,,,,,,,,,,,
2ejTm4wHH5Y, UY,nan,,,,,,,,,,,,,,,,
XmANT27gskA, UY,nan,,,,,,,,,,,,,,,,
oD04M7jB75s, UY,nan,,,,,,,,,,,,,,,,
57aOfb-ApkQ, UY,2021-11-21,13,0,0,0,0,0,0,34,161,28.62,0,0,0,0,0,0
